CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,NM_REGIAO,NM_UF,NM_MUN,CD_DIST,NM_DIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,NM_CONCURB,field_2,field_5,pop_branco,pop_negros
355100905000335,Urbana,3,0,"0,03867890987",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,122,180,122,180
355100905000507,Urbana,3,0,"0,05028630123",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,182,253,182,253
355100905000508,Urbana,3,0,"0,04441273519",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,193,195,193,195
355100905000641,Urbana,3,0,"0,03306377262",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,146,260,146,260
355100905000642,Urbana,3,0,"0,04889415663",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,141,245,141,245
355100905000644,Urbana,3,0,"0,0958834876",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,197,231,197,231
355100905000645,Urbana,3,0,"0,05250365387",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,283,367,283,367
355100905000646,Urbana,3,0,"0,04268283127",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,220,348,220,348
355100905000647,Urbana,3,0,"0,05392093783",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,290,394,290,394
355100905000648,Urbana,3,0,"0,03882354839",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,250,309,250,309
355100905000649,Urbana,3,0,"0,04312575282",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,202,326,202,326
355100905000650,Urbana,3,0,"0,05821117601",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,282,340,282,340
355100905000651,Urbana,3,0,"0,06637915721",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,182,249,182,249
355100905000679,Urbana,3,0,"0,03967280177",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,220,258,220,258
355100905000680,Urbana,3,0,"0,04168702998",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,242,298,242,298
355100905000767,Urbana,3,1,"0,01123611413",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,35510090041,Pátio Ferroviário,,,3501,São Paulo,Baixada Santista/SP,22,53,22,53
355100905000188,Urbana,1,0,"0,04154001941",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,224,167,224,167
355100905000189,Urbana,1,0,"0,06456726154",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,449,413,449,413
355100905000190,Urbana,1,0,"0,04609025443",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,508,335,508,335
355100905000191,Urbana,1,0,"0,04051968529",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,447,335,447,335
355100905000192,Urbana,1,0,"0,04882125037",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,479,368,479,368
355100905000193,Urbana,1,0,"0,08594558329",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,237,176,237,176
355100905000194,Urbana,1,0,"0,06619381859",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,534,411,534,411
355100905000195,Urbana,1,0,"0,03528845787",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,309,278,309,278
355100905000196,Urbana,1,0,"0,04641772765",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,386,257,386,257
355100905000197,Urbana,1,0,"0,06449539196",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,286,362,286,362
355100905000198,Urbana,1,0,"0,06205090891",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,215,484,215,484
355100905000457,Urbana,1,0,"0,03350775814",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,297,265,297,265
355100905000459,Urbana,1,1,"0,01333875876",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,35510090023,Comeca,,,3501,São Paulo,Baixada Santista/SP,75,155,75,155
355100905000460,Urbana,1,0,"0,03451998794",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,260,259,260,259
355100905000461,Urbana,1,0,"0,03948981015",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,260,203,260,203
355100905000861,Urbana,1,0,"0,03630002424",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,,,,,3501,São Paulo,Baixada Santista/SP,354,442,354,442
355100905000862,Urbana,1,1,"0,009568485733",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009012,Parque São Vicente,,,35510090048,Vila São Bernardo (DNOS),,,3501,São Paulo,Baixada Santista/SP,35,65,35,65
355100905000367,Urbana,3,0,"0,01039384615",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,222,303,222,303
355100905000368,Urbana,3,0,"0,009093170366",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,204,214,204,214
355100905000370,Urbana,3,0,"0,008448365979",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,191,320,191,320
355100905000371,Urbana,3,0,"0,008137706167",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,198,264,198,264
355100905000658,Urbana,3,0,"0,1225780974",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,240,276,240,276
355100905000659,Urbana,3,0,"0,06953907677",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,172,390,172,390
355100905000660,Urbana,3,0,"0,008929887033",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,239,405,239,405
355100905000661,Urbana,3,0,"0,008024398173",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,224,295,224,295
355100905000662,Urbana,3,0,"0,071796681",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,261,314,261,314
355100905000663,Urbana,3,0,"0,07335035159",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,295,420,295,420
355100905000670,Urbana,3,0,"0,07374572171",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,322,465,322,465
355100905000671,Urbana,3,0,"0,03733603742",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009008,Samaritá,,,,,3501,São Paulo,Baixada Santista/SP,160,273,160,273
355100905000683,Urbana,3,1,"0,05694647652",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,75,214,75,214
355100905000684,Urbana,3,1,"0,08602045844",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,90,351,90,351
355100905000685,Urbana,3,1,"0,04072542367",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,67,183,67,183
355100905000686,Urbana,3,1,"0,07452775963",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,35,119,35,119
355100905000687,Urbana,3,1,"0,2004175119",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,171,476,171,476
355100905000688,Urbana,3,1,"0,05530724045",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,132,370,132,370
355100905000689,Urbana,3,1,"0,1090528277",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,57,118,57,118
355100905000690,Urbana,3,1,"0,1462525039",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,177,334,177,334
355100905000691,Rural,8,4,"0,1339209732",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000692,Urbana,3,1,"0,09564124904",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,147,357,147,357
355100905000693,Urbana,3,1,"0,06075053491",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,120,354,120,354
355100905000694,Urbana,3,1,"0,09063316613",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,3551009009,Vila Ema,35510090038,Jardim Novo Samaritá (Fazendinha),,,3501,São Paulo,Baixada Santista/SP,117,394,117,394
355100905000839,Rural,8,0,"2,23378111",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009027,Samarita,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000376,Urbana,3,0,"0,01088891114",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,,,,,3501,São Paulo,Baixada Santista/SP,178,262,178,262
355100905000377,Urbana,3,0,"0,01189560396",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,,,,,3501,São Paulo,Baixada Santista/SP,174,270,174,270
355100905000681,Urbana,3,0,"0,06850784969",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,,,,,3501,São Paulo,Baixada Santista/SP,367,498,367,498
355100905000682,Urbana,3,0,"0,02605001276",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,,,,,3501,São Paulo,Baixada Santista/SP,95,129,95,129
355100905000697,Urbana,3,0,"0,03076059339",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,,,,,3501,São Paulo,Baixada Santista/SP,375,427,375,427
355100905000707,Urbana,3,0,"0,08347348698",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,,,,,3501,São Paulo,Baixada Santista/SP,332,540,332,540
355100905000816,Urbana,3,1,"0,05323001582",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,35510090030,Vila Iolanda,,,3501,São Paulo,Baixada Santista/SP,272,399,272,399
355100905000817,Urbana,3,1,"0,01920595012",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,35510090034,Vila Nova São Vicente B,,,3501,São Paulo,Baixada Santista/SP,117,179,117,179
355100905000818,Urbana,3,0,"0,08937972514",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,,,,,3501,São Paulo,Baixada Santista/SP,295,334,295,334
355100905000819,Urbana,3,1,"0,005415644599",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,3551009009,Vila Ema,35510090034,Vila Nova São Vicente B,,,3501,São Paulo,Baixada Santista/SP,18,39,18,39
355100905000845,Rural,8,4,"0,1078704054",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009026,Vila Ema,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000150,Urbana,1,1,"0,02125277722",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,257,383,257,383
355100905000151,Urbana,1,1,"0,01253422644",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,177,211,177,211
355100905000152,Urbana,1,1,"0,02537702768",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,194,443,194,443
355100905000153,Urbana,1,1,"0,02622534318",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,146,307,146,307
355100905000154,Urbana,1,1,"0,03409658596",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,219,431,219,431
355100905000156,Urbana,1,1,"0,02954508022",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,159,354,159,354
355100905000157,Urbana,1,1,"0,02792560308",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,292,401,292,401
355100905000158,Urbana,1,1,"0,04528916697",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,244,644,244,644
355100905000159,Urbana,1,1,"0,02326219136",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090012,Canal do Meio,,,3501,São Paulo,Baixada Santista/SP,181,401,181,401
355100905000160,Urbana,1,1,"0,03370257199",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090012,Canal do Meio,,,3501,São Paulo,Baixada Santista/SP,122,380,122,380
355100905000161,Urbana,1,1,"0,03669358938",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090012,Canal do Meio,,,3501,São Paulo,Baixada Santista/SP,291,350,291,350
355100905000162,Urbana,1,1,"0,02706394506",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090012,Canal do Meio,,,3501,São Paulo,Baixada Santista/SP,159,339,159,339
355100905000163,Urbana,1,0,"0,0472753715",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,183,285,183,285
355100905000165,Urbana,1,0,"0,03615565756",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,156,382,156,382
355100905000167,Urbana,1,0,"0,03479720746",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,294,269,294,269
355100905000168,Urbana,1,0,"0,05782641797",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,436,387,436,387
355100905000169,Urbana,1,0,"0,04553567954",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,242,281,242,281
355100905000337,Urbana,1,1,"0,02332588509",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,128,337,128,337
355100905000346,Urbana,1,0,"0,02937374736",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,197,293,197,293
355100905000348,Urbana,1,1,"0,04863742748",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,191,505,191,505
355100905000382,Urbana,1,1,"0,03641075957",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,226,444,226,444
355100905000383,Urbana,1,1,"0,02180293989",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,194,398,194,398
355100905000384,Urbana,1,1,"0,01613338237",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,191,335,191,335
355100905000385,Urbana,1,1,"0,02224726278",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,243,468,243,468
355100905000430,Urbana,2,4,"0,03906682784",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000431,Urbana,1,1,"0,01189450628",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,38,55,38,55
355100905000437,Urbana,1,1,"0,01815650336",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,169,311,169,311
355100905000438,Urbana,1,1,"0,03437548968",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,212,443,212,443
355100905000439,Urbana,1,1,"0,01764618273",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,129,230,129,230
355100905000440,Urbana,1,1,"0,02069136174",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,168,342,168,342
355100905000441,Urbana,1,1,"0,03769876108",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090012,Canal do Meio,,,3501,São Paulo,Baixada Santista/SP,173,397,173,397
355100905000442,Urbana,1,1,"0,02653408251",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090012,Canal do Meio,,,3501,São Paulo,Baixada Santista/SP,261,575,261,575
355100905000443,Urbana,1,0,"0,04337453247",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,226,338,226,338
355100905000445,Urbana,1,0,"0,03903990574",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,286,284,286,284
355100905000446,Urbana,1,0,"0,03437297898",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,192,168,192,168
355100905000509,Urbana,1,1,"0,01687466078",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,140,439,140,439
355100905000590,Urbana,1,0,"0,03126311208",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,198,257,198,257
355100905000653,Urbana,1,1,"0,06305886262",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090012,Canal do Meio,,,3501,São Paulo,Baixada Santista/SP,265,516,265,516
355100905000712,Urbana,1,0,"0,02785434115",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,188,198,188,198
355100905000713,Urbana,1,0,"0,0301533931",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,164,304,164,304
355100905000714,Urbana,1,1,"0,01714741005",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090012,Canal do Meio,,,3501,São Paulo,Baixada Santista/SP,103,267,103,267
355100905000715,Urbana,1,1,"0,04508254144",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090007,CDHU,,,3501,São Paulo,Baixada Santista/SP,211,639,211,639
355100905000743,Urbana,1,0,"0,0362337544",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,188,251,188,251
355100905000744,Urbana,1,0,"0,03618522825",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,134,222,134,222
355100905000789,Urbana,1,1,"0,01398212101",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090008,Saquaré,,,3501,São Paulo,Baixada Santista/SP,57,180,57,180
355100905000795,Urbana,1,1,"0,0276191844",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,35510090039,Morar Melhor,,,3501,São Paulo,Baixada Santista/SP,55,170,55,170
355100905000798,Urbana,1,0,"0,02280145915",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,192,314,192,314
355100905000849,Urbana,1,0,"0,03772053937",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,127,297,127,297
355100905000851,Urbana,1,0,"0,03011234001",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009017,Vila Margarida,,,,,,,3501,São Paulo,Baixada Santista/SP,10,69,10,69
355100905000030,Urbana,1,0,"0,08000444827",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,396,186,396,186
355100905000031,Urbana,1,0,"0,05294746255",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,273,160,273,160
355100905000032,Urbana,1,0,"0,06101301853",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,377,347,377,347
355100905000033,Urbana,1,0,"0,05228560721",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,433,212,433,212
355100905000034,Urbana,1,2,"0,2332037928",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,32,9,32,9
355100905000035,Urbana,1,0,"0,04915836284",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,384,225,384,225
355100905000036,Urbana,1,0,"0,05125691414",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,353,196,353,196
355100905000037,Urbana,1,0,"0,01687876314",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,276,156,276,156
355100905000038,Urbana,1,0,"0,03763924233",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,308,184,308,184
355100905000342,Urbana,1,0,"0,04735006433",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,318,201,318,201
355100905000403,Urbana,1,0,"0,03774329221",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009009,Vila Melo,,,,,,,3501,São Paulo,Baixada Santista/SP,289,193,289,193
